hit_id|colloc|sent_text|neg_form|adv_form|adj_form|hit_text|text_window|sent_id|prev_id|prev_sent|next_id|next_sent|token_str|lemma_str|neg_lemma|adv_lemma|adj_lemma|neg_index|adv_index|adj_index|dep_neg_source|dep_neg_target|dep_neg_relation|dep_mod_source|dep_mod_target|dep_mod_relation|json_source|match_ix|utt_len|colloc_id|category
pcc_eng_29_109.6518_x1750735_107:26-27-28|very_strict|Later on, I read in a guidebook that elephants in Thailand are still classified as a mode of transportation, so regulations for tourism are not very strict.|not|very|strict|not very strict|for tourism are not very strict .|pcc_eng_29_109.6518_x1750735_107|pcc_eng_29_109.6518_x1750735_106|The elephants were beautiful creatures, but I sensed that they weren't well treated at this site.|pcc_eng_29_109.6518_x1750735_108|The ride was an interesting experience, but I wouldn't do it again.|Later on , I read in a guidebook that elephants in Thailand are still classified as a mode of transportation , so regulations for tourism are not very strict .|late on , I read in a guidebook that elephant in Thailand be still classify as a mode of transportation , so regulation for tourism be not very strict .|not|very|strict|26|27|28|{'lemma': 'strict', 'ix': 28, 'xpos': 'JJ', 'deprel': 'parataxis', 'head': 'read'}|{'lemma': 'not', 'ix': 26, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'strict'}|advmod|{'lemma': 'strict', 'ix': 28, 'xpos': 'JJ', 'deprel': 'parataxis', 'head': 'read'}|{'lemma': 'very', 'ix': 27, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'strict'}|advmod|pcc_eng_29-109|26-27-28|30|pcc_eng_29_109.6518_x1750735_107-28-29|contig
pcc_eng_29_109.6518_x1750735_089:11-13-14|as_overwhelming|There was some anti-Japanese sentiment, yes, but it was not nearly as overwhelming as the anti-American sentiment in Vietnam's museum.|not|as|overwhelming|not nearly as overwhelming|but it was not nearly as overwhelming as the anti-American sentiment|pcc_eng_29_109.6518_x1750735_089|pcc_eng_29_109.6518_x1750735_088|As I saw the artifacts and read the exhibit posters, I couldn't help but contrast what I saw in this museum with the War Remnants Museum in Saigon.|pcc_eng_29_109.6518_x1750735_090|"In fact, the English language descriptions of World War II emphasized that, ""It was the result of the action of a handful of power-crazed and inconsiderate people."|There was some anti-Japanese sentiment , yes , but it was not nearly as overwhelming as the anti-American sentiment in Vietnam 's museum .|there be some anti-Japanese sentiment , yes , but it be not nearly as overwhelming as the anti-American sentiment in Vietnam 's museum .|not|as|overwhelming|11|13|14|{'lemma': 'overwhelming', 'ix': 14, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'be'}|{'lemma': 'not', 'ix': 11, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'overwhelming'}|advmod|{'lemma': 'overwhelming', 'ix': 14, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'be'}|{'lemma': 'as', 'ix': 13, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'overwhelming'}|advmod|pcc_eng_29-109|11-13-14|24|pcc_eng_29_109.6518_x1750735_089-14-15|contig
pcc_eng_29_109.6494_x1750698_18:12-13-14|exactly_inspiring|Anyway, rereading the Dell mummy tale all these years later wasn't exactly inspiring when it came to creating my own story, but it was fun.|n't|exactly|inspiring|n't exactly inspiring|years later was n't exactly inspiring when it came to|pcc_eng_29_109.6494_x1750698_18|pcc_eng_29_109.6494_x1750698_17|Needless to say, parental disapproval soon followed.|pcc_eng_29_109.6494_x1750698_19|A little more clicking around and I discovered that Dell produced a slew of Movie Classic issues featuring the Universal Monsters crew.|Anyway , rereading the Dell mummy tale all these years later was n't exactly inspiring when it came to creating my own story , but it was fun .|anyway , reread the Dell mummy tale all this year late be not exactly inspiring when it come to create my own story , but it be fun .|n't|exactly|inspiring|12|13|14|{'lemma': 'inspiring', 'ix': 14, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'not', 'ix': 12, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'inspiring'}|advmod|{'lemma': 'inspiring', 'ix': 14, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'exactly', 'ix': 13, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'inspiring'}|advmod|pcc_eng_29-109|12-13-14|29|pcc_eng_29_109.6494_x1750698_18-14-15|contig
pcc_eng_29_109.6491_x1750694_050:18-19-20|particularly_impressive|Avila, Nate Diaz's friend and teammate, has decent hands and some grappling but it's not particularly impressive.|not|particularly|impressive|not particularly impressive|but it 's not particularly impressive .|pcc_eng_29_109.6491_x1750694_050|pcc_eng_29_109.6491_x1750694_049|Lobov's record and two UFC defeats to date could have seen him released, while Avila has an underwhelming record (his victories have come against opponents with a combined record of 13-25) and looks limited.|pcc_eng_29_109.6491_x1750694_051|Lobov is much more experienced and whilst he lacks Fight IQ, he does have heavy hands and is much better-rounded than Avila.|Avila , Nate Diaz 's friend and teammate , has decent hands and some grappling but it 's not particularly impressive .|Avila , Nate Diaz 's friend and teammate , have decent hand and some grappling but it be not particularly impressive .|not|particularly|impressive|18|19|20|{'lemma': 'impressive', 'ix': 20, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'have'}|{'lemma': 'not', 'ix': 18, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'impressive'}|advmod|{'lemma': 'impressive', 'ix': 20, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'have'}|{'lemma': 'particularly', 'ix': 19, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'impressive'}|advmod|pcc_eng_29-109|18-19-20|22|pcc_eng_29_109.6491_x1750694_050-20-21|contig
pcc_eng_29_109.6470_x1750660_08:21-22-23|exactly_shy|"Yep, when it comes to throwing around an insult - or 14 - these ""dinner party terrorists"" weren't exactly shy."|n't|exactly|shy|n't exactly shy|"terrorists "" were n't exactly shy ."|pcc_eng_29_109.6470_x1750660_08|pcc_eng_29_109.6470_x1750660_07|But get this - there were actually 14!|pcc_eng_29_109.6470_x1750660_09|We've captured their best put-downs for posterity.|"Yep , when it comes to throwing around an insult - or 14 - these "" dinner party terrorists "" were n't exactly shy ."|"yep , when it come to throw around a insult - or 14 - this "" dinner party terrorist "" be not exactly shy ."|n't|exactly|shy|21|22|23|{'lemma': 'shy', 'ix': 23, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'not', 'ix': 21, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'shy'}|advmod|{'lemma': 'shy', 'ix': 23, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'exactly', 'ix': 22, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'shy'}|advmod|pcc_eng_29-109|21-22-23|25|pcc_eng_29_109.6470_x1750660_08-23-24|contig
pcc_eng_29_109.6468_x1750658_5:2-3-4|very_good|it's not very good.|not|very|good|not very good|it 's not very good .|pcc_eng_29_109.6468_x1750658_5|pcc_eng_29_109.6468_x1750658_4|The vanilla fudge just looked interesting.|pcc_eng_29_109.6468_x1750658_6||it 's not very good .|it be not very good .|not|very|good|2|3|4|{'lemma': 'good', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'good'}|advmod|{'lemma': 'good', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'very', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'good'}|advmod|pcc_eng_29-109|2-3-4|6|pcc_eng_29_109.6468_x1750658_5-4-5|contig
pcc_eng_29_109.6462_x1750647_29:7-9-10|as_deep|Kansas (27-6) is not nearly as deep as in years past, putting even more pressure on Robinson and senior guard Tyshawn Taylor to deliver.|not|as|deep|not nearly as deep|6 ) is not nearly as deep as in years past|pcc_eng_29_109.6462_x1750647_29|pcc_eng_29_109.6462_x1750647_28|"I can't say I saw a potential player of the year candidate, but he's seized his opportunity."""|pcc_eng_29_109.6462_x1750647_30|Only seven players log regular minutes, so when one of them goes silent -- as Robinson did in the Big 12 tournament -- the results can be dire.|Kansas ( 27 - 6 ) is not nearly as deep as in years past , putting even more pressure on Robinson and senior guard Tyshawn Taylor to deliver .|Kansas ( 27 - 6 ) be not nearly as deep as in year past , put even more pressure on Robinson and senior guard Tyshawn Taylor to deliver .|not|as|deep|7|9|10|{'lemma': 'deep', 'ix': 10, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'not', 'ix': 7, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'deep'}|advmod|{'lemma': 'deep', 'ix': 10, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'as', 'ix': 9, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'deep'}|advmod|pcc_eng_29-109|7-9-10|30|pcc_eng_29_109.6462_x1750647_29-10-11|contig
pcc_eng_29_109.6456_x1750639_16:17-18-19|as_strange|"""When you think of all the crawling plants that grow on walls, this is actually not as strange as it sounds."""|not|as|strange|not as strange|this is actually not as strange as it sounds .|pcc_eng_29_109.6456_x1750639_16|pcc_eng_29_109.6456_x1750639_15|"But at the same time, there is this growing emphasis on eating what's grown locally,"" Golden says."|pcc_eng_29_109.6456_x1750639_17|"Mumford now builds ""edible walls"" from modular boxes that look like shallow milk crates."|""" When you think of all the crawling plants that grow on walls , this is actually not as strange as it sounds . """|""" when you think of all the crawl plant that grow on wall , this be actually not as strange as it sound . """|not|as|strange|17|18|19|"{'lemma': 'strange', 'ix': 19, 'xpos': 'JJ', 'deprel': 'root', 'head': '""'}"|{'lemma': 'not', 'ix': 17, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'strange'}|advmod|"{'lemma': 'strange', 'ix': 19, 'xpos': 'JJ', 'deprel': 'root', 'head': '""'}"|{'lemma': 'as', 'ix': 18, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'strange'}|advmod|pcc_eng_29-109|17-18-19|25|pcc_eng_29_109.6456_x1750639_16-19-20|contig
pcc_eng_29_109.6445_x1750623_1:22-23-24|even_sure|This poem doesn't make much sense, but it encapsulates how I'm feeling at the moment, and I'm not even sure what kind of feeling that is.|not|even|sure|not even sure|and I 'm not even sure what kind of feeling|pcc_eng_29_109.6445_x1750623_1|pcc_eng_29_109.6445_x1750623_0||pcc_eng_29_109.6445_x1750623_2|This is why the poem doesn't make sense.|This poem does n't make much sense , but it encapsulates how I 'm feeling at the moment , and I 'm not even sure what kind of feeling that is .|this poem do not make much sense , but it encapsulate how I be feel at the moment , and I be not even sure what kind of feeling that be .|not|even|sure|22|23|24|{'lemma': 'sure', 'ix': 24, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'make'}|{'lemma': 'not', 'ix': 22, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'sure'}|advmod|{'lemma': 'sure', 'ix': 24, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'make'}|{'lemma': 'even', 'ix': 23, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'sure'}|advmod|pcc_eng_29-109|22-23-24|32|pcc_eng_29_109.6445_x1750623_1-24-25|contig
pcc_eng_29_109.6440_x1750612_24:0-1-2|so_different|Not so different than the rest of us.|Not|so|different|Not so different|Not so different than the rest of|pcc_eng_29_109.6440_x1750612_24|pcc_eng_29_109.6440_x1750612_23|Making the best of it seems to be their way of life, their mantra.|pcc_eng_29_109.6440_x1750612_25|These are ordinary people, and the author's intent was to show ordinary people, not doing extraordinary things, but doing ordinary, even mundane things.|Not so different than the rest of us .|not so different than the rest of we .|Not|so|different|0|1|2|{'lemma': 'different', 'ix': 2, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'not', 'ix': 0, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'different'}|advmod|{'lemma': 'different', 'ix': 2, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'so', 'ix': 1, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'different'}|advmod|pcc_eng_29-109|0-1-2|9|pcc_eng_29_109.6440_x1750612_24-2-3|contig
pcc_eng_29_109.6435_x1750606_42:0-1-2|exactly_correct|Not exactly correct and a historian should know that.|Not|exactly|correct|Not exactly correct|Not exactly correct and a historian should|pcc_eng_29_109.6435_x1750606_42|pcc_eng_29_109.6435_x1750606_41|"""It's about a historical man who walked the Earth 2000 years ago in a land that the Roman's called Palestine."""|pcc_eng_29_109.6435_x1750606_43|Jesus was crucified when he was 33 1/2 years old.|Not exactly correct and a historian should know that .|not exactly correct and a historian should know that .|Not|exactly|correct|0|1|2|{'lemma': 'correct', 'ix': 2, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'not', 'ix': 0, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'correct'}|advmod|{'lemma': 'correct', 'ix': 2, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'exactly', 'ix': 1, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'correct'}|advmod|pcc_eng_29-109|0-1-2|10|pcc_eng_29_109.6435_x1750606_42-2-3|contig
pcc_eng_29_109.6426_x1750591_1:34-35-36|as_nutritious|Fortunately, the recalled products do not contain anything illness-inducing or unsafe for pets to consume, but during a routine review, Purina found that the wet dog food tubs were not as nutritious as advertised, containing the recommended vitamins and minerals needed for a pet's daily consumption.|not|as|nutritious|not as nutritious|food tubs were not as nutritious as advertised , containing|pcc_eng_29_109.6426_x1750591_1|pcc_eng_29_109.6426_x1750591_0||pcc_eng_29_109.6426_x1750591_2|Purina is currently working to rectify this problem so that the products may be made available again as soon as possible.|Fortunately , the recalled products do not contain anything illness - inducing or unsafe for pets to consume , but during a routine review , Purina found that the wet dog food tubs were not as nutritious as advertised , containing the recommended vitamins and minerals needed for a pet 's daily consumption .|fortunately , the recall product do not contain anything illness - inducing or unsafe for pet to consume , but during a routine review , Purina find that the wet dog food tub be not as nutritious as advertise , contain the recommend vitamin and mineral need for a pet 's daily consumption .|not|as|nutritious|34|35|36|{'lemma': 'nutritious', 'ix': 36, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'find'}|{'lemma': 'not', 'ix': 34, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'nutritious'}|advmod|{'lemma': 'nutritious', 'ix': 36, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'find'}|{'lemma': 'as', 'ix': 35, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'nutritious'}|advmod|pcc_eng_29-109|34-35-36|54|pcc_eng_29_109.6426_x1750591_1-36-37|contig
pcc_eng_29_109.6409_x1750560_05:2-3-4|entirely_surprising|It is not entirely surprising, therefore, that his relationship with Jose Mourinho had reached an all-time low, and he opted to move to London as his unhappiness was starting to affect his football.|not|entirely|surprising|not entirely surprising|It is not entirely surprising , therefore , that|pcc_eng_29_109.6409_x1750560_05|pcc_eng_29_109.6409_x1750560_04|He is known for his close dribbling skills, creativity and awareness; but is not quite so comfortable with the defensive aspect of his game.|pcc_eng_29_109.6409_x1750560_06|Mkhitaryan is expected to be a vital first team player for Unai Emery this campaign as the Spanish manager is hoping to lead the team to a new era.|It is not entirely surprising , therefore , that his relationship with Jose Mourinho had reached an all - time low , and he opted to move to London as his unhappiness was starting to affect his football .|it be not entirely surprising , therefore , that he relationship with Jose Mourinho have reach a all - time low , and he opt to move to London as he unhappiness be start to affect he football .|not|entirely|surprising|2|3|4|{'lemma': 'surprising', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'surprising'}|advmod|{'lemma': 'surprising', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'entirely', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'surprising'}|advmod|pcc_eng_29-109|2-3-4|39|pcc_eng_29_109.6409_x1750560_05-4-5|contig
pcc_eng_29_109.6409_x1750560_04:15-17-18|so_comfortable|He is known for his close dribbling skills, creativity and awareness; but is not quite so comfortable with the defensive aspect of his game.|not|so|comfortable|not quite so comfortable|; but is not quite so comfortable with the defensive aspect|pcc_eng_29_109.6409_x1750560_04|pcc_eng_29_109.6409_x1750560_03|The Armenian, who has scored 25 international goals in his career including ones against Italy and Germany, can play anywhere across the front-line.|pcc_eng_29_109.6409_x1750560_05|It is not entirely surprising, therefore, that his relationship with Jose Mourinho had reached an all-time low, and he opted to move to London as his unhappiness was starting to affect his football.|He is known for his close dribbling skills , creativity and awareness ; but is not quite so comfortable with the defensive aspect of his game .|he be know for he close dribbling skill , creativity and awareness ; but be not quite so comfortable with the defensive aspect of he game .|not|so|comfortable|15|17|18|{'lemma': 'comfortable', 'ix': 18, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'know'}|{'lemma': 'not', 'ix': 15, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'comfortable'}|advmod|{'lemma': 'comfortable', 'ix': 18, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'know'}|{'lemma': 'so', 'ix': 17, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'comfortable'}|advmod|pcc_eng_29-109|15-17-18|27|pcc_eng_29_109.6409_x1750560_04-18-19|contig
