line_in_source,hit_id,colloc,adv,adj,sent_text,sent_id,adv_index,corpus_segment,date,year,context,context_word,context_type,in_basic,polarity,context_overlap
19388,nyt_eng_19960402_0138_2:26,all_cold-blooded,all,cold-blooded,"What is the definition of a dinosaur ? So many old definitions of dinosaurs have been largely discounted , for instance that they 're not all cold-blooded , that they 're not all big .",nyt_eng_19960402_0138_2,26,nyt_eng_19960402,1996-04-02,1996,not_VP-adv,not,VP-adv,True,negative,False
412197,nyt_eng_19980212_0230_7:12,all_different,all,different,Musicians have to make their own interpretations _ and they are all different .,nyt_eng_19980212_0230_7,12,nyt_eng_19980212,1998-02-12,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
180943,nyt_eng_19960325_0844_22:4,all_different,all,different,-LBQ-  We 're all different .,nyt_eng_19960325_0844_22,4,nyt_eng_19960325,1996-03-25,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
17831,nyt_eng_19960223_0014_17:5,all_friendly,all,friendly,The banter was n't all friendly .,nyt_eng_19960223_0014_17,5,nyt_eng_19960223,1996-02-23,1996,not_VP-adv,not,VP-adv,True,negative,False
228341,nyt_eng_19960823_0543_4:14,all_gray,all,gray,"-LBQ-  Wunderkind  -RDQ-  no more , the once-graying Clinton , 50 , is all gray now and a seasoned chief executive .",nyt_eng_19960823_0543_4,14,nyt_eng_19960823,1996-08-23,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
299098,nyt_eng_19970321_0732_34:3,all_human,all,human,We 're all human ... so services took the hit instead .  -RDQ-,nyt_eng_19970321_0732_34,3,nyt_eng_19970321,1997-03-21,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
17895,nyt_eng_19940920_0244_38:6,all_illegal,all,illegal,"Of course , it was all illegal .",nyt_eng_19940920_0244_38,6,nyt_eng_19940920,1994-09-20,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
7928,nyt_eng_19940805_0200_32:3,all_important,all,important,"Attitude is all important for teen idols , and only one attitude will do .",nyt_eng_19940805_0200_32,3,nyt_eng_19940805,1994-08-05,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
406405,nyt_eng_19980126_0005_40:7,all_legal,all,legal,Owner Eddy Pinto said it 's all legal because the club is private and there are no employees permitted in the smoking lounge .,nyt_eng_19980126_0005_40,7,nyt_eng_19980126,1998-01-26,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
35100,nyt_eng_19941208_0176_1:32,all_literary,all,literary,"When movies try to adapt popular novels about poor , uneducated , backwoods whites , they almost invariably fall on their faces -- as if the charm of these characters is all literary , disappearing when seen in the flesh .",nyt_eng_19941208_0176_1,32,nyt_eng_19941208,1994-12-08,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
18389,nyt_eng_19960307_0687_21:5,all_male,all,male,The crowd is not all male .,nyt_eng_19960307_0687_21,5,nyt_eng_19960307,1996-03-07,1996,not_VP-adv,not,VP-adv,True,negative,False
231883,nyt_eng_19960904_0017_11:34,all_negative,all,negative,"Jones and Cowboys assistant athletic trainer Britt Brown stayed in Chicago with Smith while he underwent a CAT scan , a magnetic resonance imaging test and X-rays , the results of which were all negative .",nyt_eng_19960904_0017_11,34,nyt_eng_19960904,1996-09-04,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
289185,nyt_eng_19970220_0872_48:4,all_new,all,new,"-LBQ-  It was all new to me , having the media at my house and cameras hiding at my school ,  -RDQ-  he said .",nyt_eng_19970220_0872_48,4,nyt_eng_19970220,1997-02-20,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
370175,nyt_eng_19971014_0720_34:4,all_new,all,new,-LBQ-  This was all new to me .,nyt_eng_19971014_0720_34,4,nyt_eng_19971014,1997-10-14,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
379775,nyt_eng_19971109_0024_14:4,all_overdue,all,overdue,"-LBQ-  It 's all overdue ,  -RDQ-  Spann said .",nyt_eng_19971109_0024_14,4,nyt_eng_19971109,1997-11-09,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
46464,nyt_eng_19980429_0085_92:4,all_perfect,all,perfect,It 's not all perfect .,nyt_eng_19980429_0085_92,4,nyt_eng_19980429,1998-04-29,1998,not_VP-adv,not,VP-adv,True,negative,False
440249,nyt_eng_19980519_0488_37:4,all_pink,all,pink,"Things can be all pink on the outside , but it 's murder on the inside .  -RDQ-",nyt_eng_19980519_0488_37,4,nyt_eng_19980519,1998-05-19,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
350472,nyt_eng_19970820_0326_40:3,all_ready,all,ready,It was all ready to go and then the band got word that the writer-publisher of the song refused to grant permission for its use .,nyt_eng_19970820_0326_40,3,nyt_eng_19970820,1997-08-20,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
380328,nyt_eng_19971110_0817_6:4,all_ready,all,ready,"-LBQ-  I was all ready with a computer  -RDQ-  in the studio ,  -LBQ-  and I felt so high-tech ,  -RDQ-  said Greta Van Susteren , CNN 's legal analyst .",nyt_eng_19971110_0817_6,4,nyt_eng_19971110,1997-11-10,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
67694,nyt_eng_19950418_0002_44:10,all_right,all,right,Take care of yourself now so you 'll be all right tomorrow .  -RDQ-,nyt_eng_19950418_0002_44,10,nyt_eng_19950418,1995-04-18,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
66101,nyt_eng_19950411_0460_4:5,all_right,all,right,-LBQ-  I 'll be all right .  -RDQ-,nyt_eng_19950411_0460_4,5,nyt_eng_19950411,1995-04-11,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
8327,nyt_eng_19940808_0035_18:16,all_right,all,right,"-LBQ-  Well ,  -RDQ-  the responsible adult hesitated ,  -LBQ-  I guess that would be all right .  -RDQ-",nyt_eng_19940808_0035_18,16,nyt_eng_19940808,1994-08-08,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
34874,nyt_eng_19941207_0216_22:26,all_right,all,right,"Coach Dan Reeves went to the running backs coach , George Sefcik , who had been speaking with Hampton , to make sure everything was all right .",nyt_eng_19941207_0216_22,26,nyt_eng_19941207,1994-12-07,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
5727,nyt_eng_19940727_0166_4:8,all_right,all,right,"Some day , when my game was all right , I 'd need such a place .",nyt_eng_19940727_0166_4,8,nyt_eng_19940727,1994-07-27,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
309145,nyt_eng_19970421_0015_12:8,all_right,all,right,I 'm glad to see Chris is all right .,nyt_eng_19970421_0015_12,8,nyt_eng_19970421,1997-04-21,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
211410,nyt_eng_19960701_0589_3:5,all_right,all,right,"-LBQ-  The economy was all right in the second quarter and will be all right in the third quarter ,  -RDQ-  said Robert Brody , chief executive for American Growth Fund in Denver , which manages about $ 110 million .",nyt_eng_19960701_0589_3,5,nyt_eng_19960701,1996-07-01,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
10848,nyt_eng_19940819_0040_5:20,all_sacred,all,sacred,"Such things produce cries of protest in Richmond , a place where ` baccy , bourbon and barbecue are all sacred .",nyt_eng_19940819_0040_5,20,nyt_eng_19940819,1994-08-19,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
52445,nyt_eng_19950220_0465_33:18,all_valuable,all,valuable,"Stangl refused to say what projects would be the first to go , insisting that they are all valuable .",nyt_eng_19950220_0465_33,18,nyt_eng_19950220,1995-02-20,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
292417,nyt_eng_19970303_0538_30:26,all_wet,all,wet,"The price of being truly receptive to the employees ' ideas , inputs and suggestions is wading through an ocean of notions that may be all wet .",nyt_eng_19970303_0538_30,26,nyt_eng_19970303,1997-03-03,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
311701,nyt_eng_19970428_0212_48:20,all_white,all,white,"The DDB executives , who , with the exception of the creative team of Costello and Edwards , are all white , ate their salads , picked at their steaks and kept looking over at Lee .",nyt_eng_19970428_0212_48,20,nyt_eng_19970428,1997-04-28,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
276069,nyt_eng_19970114_0442_13:8,allegedly_able,allegedly,able,"By padding prices , the firms were allegedly able to keep yields below the arbitrage limits .",nyt_eng_19970114_0442_13,8,nyt_eng_19970114,1997-01-14,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
248075,nyt_eng_19961020_0385_16:31,almost_brisk,almost,brisk,"Today , a year after the new schedule was adopted , the number of incidents is down , classrooms are less crowded and the traffic in the stairways is sometimes almost brisk .",nyt_eng_19961020_0385_16,31,nyt_eng_19961020,1996-10-20,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
168840,nyt_eng_19960221_0411_4:19,almost_campy,almost,campy,"We 've now been exposed to details of the Friends ' lives that are so frivolous they 're almost campy , a hype-lashing so forceful its backswing may be soberingly cruel .",nyt_eng_19960221_0411_4,19,nyt_eng_19960221,1996-02-21,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
32376,nyt_eng_19941124_0156_32:7,almost_certain,almost,certain,"Whatever the decision , we are almost certain to describe it as  -LBQ-  ethical .  -RDQ-",nyt_eng_19941124_0156_32,7,nyt_eng_19941124,1994-11-24,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
90438,nyt_eng_19950628_0737_14:16,almost_certain,almost,certain,"Though the stadium deal has included a provision for a second team , it 's almost certain there never will be a second team _ as Davis was told privately during his negotiations .",nyt_eng_19950628_0737_14,16,nyt_eng_19950628,1995-06-28,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
227303,nyt_eng_19960821_0125_2:25,almost_certain,almost,certain,"Now Big Blue is reviewing what happened , nursing wounds and working to soften the short-term hit to the company 's reputation that is almost certain to follow its high-tech glitches during the Games .",nyt_eng_19960821_0125_2,25,nyt_eng_19960821,1996-08-21,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
261703,nyt_eng_19961129_0541_29:6,almost_certain,almost,certain,"Republican leaders say Thompson is almost certain to be handed the chairmanship of the Senate Government Affairs Committee , the ideal launching pad for a wide-ranging investigation of Clinton .",nyt_eng_19961129_0541_29,6,nyt_eng_19961129,1996-11-29,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
180579,nyt_eng_19960325_0052_42:5,almost_certain,almost,certain,Neighbouring countries are also almost certain to be even more intolerant of opponents to the Party in Beijing .,nyt_eng_19960325_0052_42,5,nyt_eng_19960325,1996-03-25,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
240225,nyt_eng_19960928_0169_20:10,almost_certain,almost,certain,"Pataki 's comments marked the beginning of what is almost certain to be an extraordinarily contentious battle in the Legislature over how to implement the new federal law , which gives states far greater freedom to run their programs .",nyt_eng_19960928_0169_20,10,nyt_eng_19960928,1996-09-28,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
70847,nyt_eng_19950427_0481_1:20,almost_certain,almost,certain,"Defenseman Ken Daneyko , who has missed 23 games because of torn ligaments in his right knee , is almost certain to return to the lineup when the New Jersey Devils play Florida on Friday night .",nyt_eng_19950427_0481_1,20,nyt_eng_19950427,1995-04-27,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
8517,nyt_eng_19940808_0454_29:3,almost_certain,almost,certain,"It is almost certain to be still going on after the House debate , scheduled for Aug. 9 through 13 under very restrictive rules , is finished .",nyt_eng_19940808_0454_29,3,nyt_eng_19940808,1994-08-08,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
427648,nyt_eng_19980403_0531_5:26,almost_certain,almost,certain,"Whatever the truth of reports of dissent _ Smith acknowledged that Intel had  -LBQ-  fought through  -RDQ-  how to position Merced _ the chip is almost certain to quickly reshape high-end computing , a more than $ 60 billion market that until now has been dominated by International Business Machines , Sun Microsystems , Silicon Graphics , Digital Equipment and Hewlett-Packard .",nyt_eng_19980403_0531_5,26,nyt_eng_19980403,1998-04-03,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
353600,nyt_eng_19970829_0364_8:14,almost_certain,almost,certain,"Ms. Dorcik did not get the job , and she said she was almost certain that the deciding factor was her credit history .",nyt_eng_19970829_0364_8,14,nyt_eng_19970829,1997-08-29,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
893,nyt_eng_19940705_0307_17:4,almost_certain,almost,certain,Still it is almost certain that the severe weather played a role in the accident .,nyt_eng_19940705_0307_17,4,nyt_eng_19940705,1994-07-05,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
350129,nyt_eng_19970819_0256_115:14,almost_chilling,almost,chilling,You can close your eyes and almost hear her father ; it is almost chilling .  -RDQ-,nyt_eng_19970819_0256_115,14,nyt_eng_19970819,1997-08-19,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
312694,nyt_eng_19970430_0789_36:19,almost_crying,almost,crying,"He gives what he can , but you can see in his soul and his body he 's almost crying .  -RDQ-",nyt_eng_19970430_0789_36,19,nyt_eng_19970430,1997-04-30,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
264844,nyt_eng_19961210_0112_9:6,almost_double,almost,double,Share volume in UPM-Kymmene is almost double of the daily average for the last half year .,nyt_eng_19961210_0112_9,6,nyt_eng_19961210,1996-12-10,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
394980,nyt_eng_19971222_0245_29:3,almost_edible,almost,edible,They 're almost edible .,nyt_eng_19971222_0245_29,3,nyt_eng_19971222,1997-12-22,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
238585,nyt_eng_19960924_0238_1:35,almost_embarrassing,almost,embarrassing,"The republic that stared down the Soviet Union and put a man on the moon is trapped in the crossfire of a debate about something so elemental , so seemingly obvious , it 's almost embarrassing to admit there 's anything to be confused about .",nyt_eng_19960924_0238_1,35,nyt_eng_19960924,1996-09-24,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
353674,nyt_eng_19970829_0553_57:4,almost_embarrassing,almost,embarrassing,The advantage is almost embarrassing _ and that 's about the finest compliment anyone could deliver .,nyt_eng_19970829_0553_57,4,nyt_eng_19970829,1997-08-29,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
12174,nyt_eng_19940825_0126_21:18,almost_empty,almost,empty,"When the characters , who seem to be perpetually at loose ends in a city that is almost empty of people , have nothing better to do , they interview one another .",nyt_eng_19940825_0126_21,18,nyt_eng_19940825,1994-08-25,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
258338,nyt_eng_19961119_0305_64:9,almost_endless,almost,endless,"Now , the choices within Disney World are almost endless .",nyt_eng_19961119_0305_64,9,nyt_eng_19961119,1996-11-19,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
145613,nyt_eng_19951213_0557_22:8,almost_enough,almost,enough,Charles ' and LaBelle 's performances are almost enough to eradicate Hootie & the Blowfish 's version of  -LBQ-  The Lady Is a Tramp .  -RDQ-,nyt_eng_19951213_0557_22,8,nyt_eng_19951213,1995-12-13,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
60317,nyt_eng_19950322_0469_28:8,almost_flat,almost,flat,"Smith Barney 's earnings from operations were almost flat at $ 368.2 million , and fourth-quarter operating profit dropped 50 percent .",nyt_eng_19950322_0469_28,8,nyt_eng_19950322,1995-03-22,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
143645,nyt_eng_19951207_0524_1:4,almost_free,almost,free,Vernon Tatum was almost free .,nyt_eng_19951207_0524_1,4,nyt_eng_19951207,1995-12-07,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
354685,nyt_eng_19970902_0555_47:5,almost_helpless,almost,helpless,I 'm angry and almost helpless .,nyt_eng_19970902_0555_47,5,nyt_eng_19970902,1997-09-02,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
40303,nyt_eng_19950104_0011_31:3,almost_helpless,almost,helpless,I was almost helpless .  -RDQ-,nyt_eng_19950104_0011_31,3,nyt_eng_19950104,1995-01-04,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
